"If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only.","Si se activa esta opción, el cliente podrá cambiar la dirección y el método de envío desde el sitio de Internet de PayPal. La modalidad en vivo funciona sólo a través de protocolo HTTPS."
"Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.","Tenga en cuenta que PayPal puede gestionar hasta 10 opciones de envío. Por eso Magento solamente transferirá las primeras 10 opciones de envío más baratas si hay mas de 10 opciones disponibles."
"Shortcut Buttons Flavor","Tipo de Botones de Atajo"
"Enable PayPal Guest Checkout","Habilitar proceso de pago Paypal para visitantes"
"Ability for buyer to purchase without PayPal account.","Capacidad del comprador para comprar sin cuenta PayPal."
"Require Customer's Billing Address","Exija la dirección de facturación del cliente"
"This feature needs be enabled first for the merchant account through PayPal technical support.","Esta característica necesita primero ser activada para la cuenta comercial a través del soporte técnico de PayPal."
"Billing Agreement Signup","Firma de acuerdo de facturación"
"Whether to create a billing agreement, if there are no active billing agreements available.","Opción de creación de un contrato de facturación, si no hay contratos de facturación activos disponibles."
"
                        Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.
                    ","
                        Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.
                    "
"Skip Order Review Step","Saltar el paso de resumen del pedido"
"PayPal Billing Agreement Settings","Configuración del acuerdo de facturación de PayPal"
"Enabled","Habilitado"
"
                            Will appear as a payment option only for customers who have at least one active billing agreement.
                        ","
                            Will appear as a payment option only for customers who have at least one active billing agreement.
                        "
"Allow in Billing Agreement Wizard","Permitir el asistente de acuerdo de facturación"
"Settlement Report Settings","Ajustes del informe de liquidación"
"SFTP Credentials","Credenciales SFTP"
"Login","Entrar"
"Password","Contraseña"
"Custom Endpoint Hostname or IP-Address","Dirección IP o nombre de servidor de destino personalizado"
"By default it is ""reports.paypal.com"".","Por defecto es ""reports.paypal.com""."
"Use colon to specify port. For example: ""test.example.com:5224"".","Utilice dos puntos para especificar el puerto. Por ejemplo: ""prueba.ejemplo.com:5224""."
"Custom Path","Ruta personalizada"
"Scheduled Fetching","Compra programada"
"Enable Automatic Fetching","Habilitar acceso automático"
"Schedule","Programa"
"PayPal retains reports for 45 days.","PayPal almacena los informes durante 45 días."
"Time of Day","Hora del día"
"Frontend Experience Settings","Ajustes de la experiencia con fachada"
"PayPal Product Logo","Logotipo del producto en PayPal"
"Displays on catalog pages and homepage.","Muestra en las páginas de catálogo y página web."
"PayPal Merchant Pages Style","Estilo de la página de la tienda en PayPal"
"Page Style","Estilo de página"
"
                            Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).
                        ","
                            Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).
                        "
"Header Image URL","URL de la imagen de la cabecera"
"
                            The image at the top left of the checkout page. Max size is 750x90-pixel. <strong style=""color:red"">https</strong> is highly encouraged.
                        ","
                            The image at the top left of the checkout page. Max size is 750x90-pixel. <strong style=""color:red"">https</strong> is highly encouraged.
                        "
"Header Background Color","Color de fondo de cabecera"
"
                            The background color for the header of the checkout page. Case-insensitive six-character HTML hexadecimal color code in ASCII.
                        ","
                            The background color for the header of the checkout page. Case-insensitive six-character HTML hexadecimal color code in ASCII.
                        "
"Header Border Color","Color del borde de la cabecera"
"2-pixel perimeter around the header space.","Perímetro de 2 píxeles alrededor del espacio de cabera."
"Page Background Color","Color del fondo de página"
"
                            The background color for the checkout page around the header and payment form.
                        ","
                            The background color for the checkout page around the header and payment form.
                        "
"Payments Advanced (Includes Express Checkout)","Payments avanzado (incluido pago exprés)"
"Accept payments with a PCI-compliant checkout that keeps customers on your site.","Acepte pagos según la normativa PCI en procesos de compra en línea con el objetivo de que los clientes permanezcan en su sitio durante dicho proceso."
"Payments Advanced and Express Checkout","Payments Advanced and Express Checkout"
"Partner","Socio"
"Vendor","Vendedor"
"User","Usuario"
"PayPal recommends that you set up an additional User on your account at manager.paypal.com","PayPal recomienda que configure otro usuario en su cuenta en manager.paypal.com"
"PayPal recommends you set up an additional User on your account at manager.paypal.com, instead of entering your admin username and password here. This will enhance your security and prevent service interruptions if you later change your password. If you do not want to set up an additional User, you can re-enter your Merchant Login here.","PayPal recomienda que configure otro usuario en su cuenta en manager.paypal.com, en lugar de introducir su nombre de usuario de administrador y su contraseña aquí. Esto mejorará el grado de seguridad y evitará interrupciones del servicio si cambia la contraseña posteriormente. Si no desea configurar otro usuario, puede volver a introducir su nombre de usuario minorista aquí."
"Test Mode","Modo de prueba"
"Use Proxy","Utilizar Proxy"
"
                    <a href=\"https://financing.paypal.com/ppfinportal/content/whyUseFinancing\" target=\"_blank\">Why Advertise Financing?</a><br/>
                                            <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                                            from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                                            Use PayPal’s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                                            The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                                            or more. <a href=\"https://financing.paypal.com/ppfinportal/content/forrester\" target=\"_blank\">See Details</a>.
                ","
                    <a href=\"https://financing.paypal.com/ppfinportal/content/whyUseFinancing\" target=\"_blank\">Why Advertise Financing?</a><br/>
                                            <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                                            from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                                            Use PayPal’s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                                            The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                                            or more. <a href=\"https://financing.paypal.com/ppfinportal/content/forrester\" target=\"_blank\">See Details</a>.
                "
"Basic Settings - PayPal Payments Advanced","Basic Settings - PayPal Payments Advanced"
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","Se recomienda fijar este valor en ""Tarjeta de débito o crédito"" por vistas de tienda."
"CVV Entry is Editable","La entrada de CVV es editable."
"Require CVV Entry","Requiere el código de seguridad de la tarjeta"
"Send Email Confirmation","Enviar confirmación por correo electrónico"
"URL method for Cancel URL and Return URL","Método de URL para URL de cancelación y URL de retorno"
